Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"Middle East, North Africa, Afghanistan & Pakistan",,854.5826345,1042.403459,993.313245,974.6142211,1001.573523,910.1604937,1001.802708,1164.756529,1127.230429,1080.242602,1114.786711,1219.000134,1099.776379,1177.754907,1221.630712,1304.510694,1173.938475,1260.367023,1266.962086,1347.561202,1299.108354,1380.938544,1315.735828,1319.087751,1414.097228,1579.323924,1449.884275,1640.176517,1489.831241,1600.438161,1741.880314,1684.877182,1742.277783,1879.37639,1858.13207,1974.86575,1907.285583,1999.880019,1980.542706,1943.151224,2033.132177,2269.853381,2306.63997,2310.927477,2282.082366,2442.39709,2367.985775,2284.739567,2543.119779,2356.791729,2456.231754,2423.980059,2581.121121,2545.577078,2731.097094,2680.553015,2627.997175,2657.056661,2657.789514,2572.00383,2769.566301,2733.664874,,
Mexico,,1104.9,1124.5,1130.1,1302,1335.6,1290,1371.4,1430.4,1492.7,1540.8,1530,1513.6,1501.6,1613.8,1745,1729.8,1779.4,1918.5,2009,2191.1,2292.5,2415.5,2183.7,2340.5,2431.1,2332.4,2321.8,2180.5,2198.2,2424.4,2426.9,2708.2,2639.4,2518.3,2519.6,2552.9,2678.7,2639.3,2708.1,2760.9,2855.2,2913.1,2964,3078.6,3130.8,3213.3,3353,3452.3,3433.7,3501.2,3240.5,3453.4,3386.9,3581.9,3470.1,3748.8,3799.7,3826.3,3992.4,3806.5,3878.9,3950.2,4262.2,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,,1118.020516,1178.790095,1247.357653,1280.311261,1267.417403,1304.578655,1387.147434,1390.265104,1396.41266,1510.794071,1549.663543,1518.672697,1571.946912,1629.158826,1720.439167,1720.767457,1751.339022,1865.642561,1892.755741,1934.887026,2037.06381,2131.703977,2230.060164,2310.435401,2293.257742,2309.17668,2326.112343,2392.720006,2459.439469,2550.967324,2558.819057,2560.843894,2637.852812,2605.977928,2667.44979,2767.59003,2801.865204,2864.155936,2917.131519,2866.299115,2963.366634,2940.755555,2976.26618,3072.423461,3114.465604,3191.987342,3247.917695,3410.654053,3374.933766,3441.008039,3593.373316,3637.604236,3738.26355,3770.146005,3838.939278,3857.573368,3950.810248,3995.254958,4096.204609,4049.677724,4104.940825,4140.694191,,
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2651.5,2011.5,2695.7,3006.8,2454.7,2748.1,3079.5,2940.6,2565,2287.8,2901.3,2422.3,3596.7,3205,3243.5,2625.2,3536.9,3385.9,3329.6,3502.1,2839.3,3381.3,3900,3051.1,3859.2,2807.5,3714.6,3554,3664.2,3537.8,3472.1,3408,
Mali,,707.5,729.4,644.8,748.6,811.9,787.3,748.2,766.8,872.9,829.6,831.4,687.9,673.4,796.2,880.6,679.1,615.7,1077.5,847.8,726.1,837.9,785,840.4,696.6,1084,1089.8,1033.4,962,939.7,726.4,1055.3,738,762.8,817.8,810.1,1100.6,1063.9,1204.2,1174.1,1006.5,986.3,788.6,981.4,1206.5,1089.5,1124.8,1101.2,1397.7,1800.4,1452.8,1046.8,1506.8,1512.4,1550.7,1575.5,1607.5,1601.9,1728.9,1767.7,1686,1441.2,1671,1587.6,
Malta,,1360.4,1373.3,1566.5,1462.1,1694.2,1438.5,1490.5,1230.2,1345.5,1374.8,1755.9,1983.8,2018.4,1758.7,2009.2,2470.9,3139.7,2795.3,2809.5,3196.2,3751.8,4125.3,3940.7,3563.6,3625.9,3656.8,3574.1,3303.6,3629.6,3743.1,3136.4,3026,2703.7,2607.1,2508.5,3500,3904.8,3790.7,3869.7,4007.5,4000,4781.3,4013.6,4083.2,4129,4032.3,4238.8,4714.3,4789.2,4691.1,4670.9,4639.7,4668.6,4740.4,4824.3,4820.4,4879.9,,,,,,,
Myanmar,,1535,1560.2,1521.2,1623.1,1575.6,1380.2,1545.7,1588.4,1616.1,1611.2,1635.1,1543.3,1680.1,1671,1742.2,1799.4,1845.3,1992.8,2197.4,2600.2,2766.5,2989.1,2874.7,2890.3,2896.7,2863.7,2885.9,2754.6,2747.6,2762.5,2699.5,2748.4,2882.8,2990.3,2820.2,2898.1,2813,2842.2,2963.2,3100.4,3157.6,3160.6,3286,3383.5,3493.7,3610,3723.5,3824.8,3839,3855.2,3643.4,3610.5,3646.1,3690.2,3710.9,3659.7,3671.5,3761.3,3714.1,3726.7,3743.8,3799.2,3792,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,849.2935108,1039.597202,989.7707697,966.2199844,994.5620881,905.5150887,994.2355744,1163.725367,1124.551197,1078.06811,1116.689637,1215.560497,1098.416744,1177.914864,1221.458018,1309.69127,1175.538523,1264.866059,1272.307947,1353.005119,1298.314823,1376.546008,1297.597197,1295.446488,1380.252212,1540.646796,1397.187577,1580.373027,1426.782881,1536.801305,1678.394313,1617.552889,1670.01271,1812.318272,1821.829712,1954.532963,1879.562618,1976.809131,1952.892066,1916.404198,1999.617486,2236.643406,2273.116117,2272.347742,2245.955971,2407.033742,2331.012908,2249.091796,2523.326896,2333.80866,2434.443394,2405.797464,2566.516381,2521.95358,2706.209389,2657.705877,2607.094885,2637.765604,2640.438793,2552.848309,2756.353,2714.946954,,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2971.2,1992.4,3239.7,3347.9,3321.4,3305.7,2638.8,3770.5,3451.5,3146.5,3261.7,3288,3311.8,3166.8,3260,3193.4,3216.6,3314.8,
Mongolia,,400,861.6,817.8,898.3,772.8,662.5,816.2,525.7,317.9,681.2,899,497.2,1085.3,752.8,1113.8,841.8,855.3,626.9,566.2,517,635.1,1042.6,1387.5,966.3,1395.6,1380.6,1106.6,1269.1,1248.3,1098.2,970.3,833.4,858.4,732,735,660.5,756.7,634.1,606.2,770.1,708.4,585.4,785.3,787.5,474.3,1098,942.5,1382.8,1551.8,1370.3,1487.2,1565.3,1319.8,1668,574.7,1279.6,843.7,1379.6,1271.9,1218.6,1420,1113.2,1295.5,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,,877.4,858.2,911.1,926.5,935.7,923.5,960.7,948.7,887.2,1000,941.1,979.3,873.8,777.7,571.7,795.8,772.8,710.4,622.8,595.7,591.7,498.4,489,510,531.3,544,398.2,393.3,395.7,476.7,344.2,177.6,564.7,520.3,652.4,821.8,821.4,839,985.4,868.1,880.1,615.7,775.2,725.9,444.7,718.6,609.3,555,837.6,979.4,990.9,1167.4,606,745.3,734,662.6,678.7,798.9,799.4,685.2,997.3,1162.8,737.7,
Mauritania,,369.8,378.8,374.5,376.1,340.5,369.3,374.9,387.3,399.1,343,206.8,209.9,217,330.2,435.7,558.8,414.3,328.2,308.1,422.3,420.4,451.1,464.3,501.3,638.7,699.1,1010.8,863.2,949.8,869.8,673.7,862.1,849,667.8,772.3,849.6,782.1,894.5,864.2,864.4,639.1,1011.8,797.7,637.5,841.2,661.3,705.8,765.8,713.3,955.2,1374.5,1034.4,1197,1678.8,1262.2,1231.2,1912,1506.4,1391.4,1322.2,2035,1522.2,1968.2,
Mauritius,,1512.6,1780.7,1289.5,1000,1644.4,2524.9,1723.9,2409.8,2858.7,2775.6,3592.8,3155.9,3200.5,2757.3,2212,2784,2773.4,2501.9,2545.3,2454.5,2609.1,2541.3,3038.5,4441.7,4740.6,4407.5,3543.6,3845.5,3738.4,4190.8,3723.8,4434.6,4243,3728.8,3853.3,4866.7,5043.5,5180,4902.4,8900,7203.7,7763.2,6555.6,6473.7,7539.7,7793.1,9453.7,7541,8000,6833.3,3901.8,3389.6,3219.1,3765.1,2695.9,3455,5234.8,5272.7,6880,8942.5,8640.6,9247.2,11643.4,
Malawi,,984.5,1027,876.7,1076.8,856.5,905.2,1381.3,995.3,967.3,888.4,1133.4,1149.8,1104,1133.1,1014.9,1110.2,1298.8,1246.8,1175,1187.4,1121.9,1169.1,1146.2,1180.6,1169,1076.1,1001.8,1156.4,1179.4,991.5,1141,481.6,1488.8,896.4,1309.2,1390.6,1054.4,1322.1,1745.4,1675.5,1175.5,1045.7,1209,1020.6,777.8,1444.7,2467,1598.7,2124.3,1906.9,2094.3,2087.1,2068.8,2218.1,1590.6,1347.4,1903.1,1531.2,1874,2004.4,2319.1,1944.2,1856.9,
Malaysia,,2097,2058.1,2143.8,1986.5,2144.2,2129,2015.5,2164.2,2318.1,2383,2468.6,2396.1,2632.2,2826.6,2641.2,2697,2611.7,2542.8,2822.8,2835.9,2824.4,2742.9,2579.9,2497.9,2642.4,2619.4,2450.9,2505.6,2601.9,2740.3,2817.8,2991.8,3034.8,3061.4,3161.9,3251,3067.6,2882.9,2941.5,3064,3110.1,3238.5,3359.6,3326,3422.1,3390.7,3527.7,3583.6,3720.5,3636.1,3746.8,3797.2,3876.3,4629.2,4022.3,3977.5,3749.6,3770.4,3500.9,3653.8,3768.1,3576.5,3523.7,
North America,,2203.302955,2430.221366,2580.221138,2378.669192,2731.875819,2763.273927,2781.513383,2858.920498,3108.653908,2960.731187,3376.036962,3458.566693,3293.162356,2733.791305,3178.522,3266.639662,3392.435198,3712.938343,3934.251216,3425.21179,3840.148685,3955.521815,3178.869071,3842.107737,4180.032368,4170.484552,4111.606534,3186.762877,3888.920792,4231.813491,4023.06678,4678.511101,3895.818088,4910.069813,4189.306649,4614.236288,4653.065519,5012.691413,5125.631322,5130.861611,5053.243431,4846.748952,5254.024262,6029.282188,5745.134414,5623.094403,5932.766051,5914.836142,6416.074095,6329.827682,6174.01874,5422.422578,6635.496914,6854.176947,6676.54214,7773.803116,7419.097435,7260.438691,7103.774839,7209.163334,7134.406874,7119.331392,,
Namibia,,415.8,419.3,420.7,398.2,383.6,366.8,353.4,358.4,352.7,354.1,343.5,346.7,347.4,350.9,355.1,354.3,361.6,366.1,371,376.8,383.3,385.1,399,414.3,321.7,401.6,355.4,395.1,441.6,457.1,547,159,356.1,334.5,220.1,274,446.6,379,214.4,391.2,440.9,270.8,301.5,418.3,465.6,620.5,481.3,495.5,364.8,405,427.5,431.1,458.7,226.1,370.7,261.5,426.3,502.5,943,549.3,471.2,487.8,451.2,
New Caledonia,,1314.3,1452.6,1533.3,1976.5,1725,1973.3,1521.1,1660.4,1842.4,2348.6,2315.8,2354.2,2493.5,2611.9,2752.6,2197,2548.8,2354.8,1949.9,1930,2523.1,2438,2021.5,1117.8,2548.5,2069.1,1333.3,2038.8,1237.5,1865.1,2331.1,3003.7,2869.2,2259.1,3181.3,3754.5,3704.1,3718.9,3877.5,3995.8,3941.2,3870.1,4029.1,4012.8,3885.1,3956,4129.3,3820.9,3805.7,3923.5,3462.7,4610.9,4018.8,4800.1,4540,5713.9,6853.6,7574.8,7796,8444.4,8255.7,9968,9789.8,
Niger,,505.2,547.8,560.1,599.3,467.5,496.2,571.3,394,493.7,390.2,424.8,417.6,323.9,406,346.4,423.4,431.3,431.5,447,457.4,415.6,400.3,401.9,257.1,425,418.9,326.5,475.2,352.7,310.3,333.2,309.2,326.2,267.9,312.3,291,287.7,389.5,380.1,289.2,394.4,422.9,429.5,341.5,436.6,449.6,424.8,496.5,386,494.8,362.8,520.3,407.7,446.8,551.3,536.5,541.9,554.8,501.5,551.9,360.6,557.4,488.7,
Nigeria,,743,782.8,763.7,717.8,687.1,607.8,693.5,671.1,611,722.9,709.6,654.9,659.2,996.1,967.1,725.2,932.6,916.1,1053.3,1087,1655.5,1632.9,1526,1266.3,1247.9,1156.7,1203,1305.5,1252.9,1147.9,1094.1,1164,1153.1,1132.3,1210.5,1220.4,1182.8,1201.8,1239.3,1171.5,1233.6,1255.2,1308.8,1372.8,1421.7,1507.5,1399.8,1598.4,1531.1,1528,1334.4,1399,1297.3,1555.4,1527.1,1596.9,1506.1,1549.3,1629.7,1620.2,1622.1,1659.7,1548.5,
Nicaragua,,939.7,937.7,1031.7,1035.7,1003.7,1050.3,1054.7,1091.7,1063.5,1109.8,1082.7,891.3,1152.9,965.5,1153.7,1030.2,1072,1314.8,1380.4,1572.3,1471.3,1566.2,1712.6,1622.7,1658,1905.7,1665.4,1763.8,1549.1,1524.5,1417.1,1688.1,1787.1,1725.2,1681.3,1689.3,1686.4,1706.5,1634,1687.7,1692.9,1731.9,1860.2,1798.1,1778.7,1902.3,1822.5,1811,2076.7,2086.1,1994.8,1944.2,1763.2,1914.3,1940.4,1933.7,2104.1,2281.8,2248.8,2223.7,2403.1,2358.9,2515.3,
Netherlands,,3691.4,4277.4,3986.9,4395.8,3673.4,3513.6,4206.5,3939,3981.2,3768.4,4320.5,3982.5,4640.1,5042.4,4472.6,4779.9,4768.5,5797.9,5402.7,5689.2,5975.9,6740.9,6351.6,7188.9,6174.1,7419.9,6268,6194,6750.6,6990.1,7063.4,7459.2,7998.4,7164.5,7769.2,8292.9,7176.1,7307,7469.8,7905.5,7280.5,7313.9,7956.8,8066.3,7879.7,7854.2,7289.7,8332.3,9032.9,8569.3,7800.8,8545,8630.1,9073.7,8752.8,7776.9,8794.5,7905.1,8654.2,7919.9,7872.3,8885.1,8059.1,
Norway,,2791.8,2071.3,2578.1,2595.4,2553.6,2169.2,2729.1,3524.9,2625,3206.9,3226.3,2981.7,3260.2,3777.8,2556.6,2840.7,3566.5,3677.3,3557.6,3644.8,3698.7,3746.8,3335.5,4284.6,3885.9,3251.6,3814,3104.8,3408.9,4399.3,4015.5,2810.5,3923.4,3129.6,3629.3,4026.3,3885.9,4044.9,3709.5,3930.9,3709.5,3495.2,3940.7,4400.6,3992.9,3674.5,3855,4488.1,3446.3,4004.2,3436.9,3686.8,3374.3,4363.4,4803,4651.6,4561.4,2656.2,4709.8,4683.8,4183.7,4728,2767.9,
Nepal,,1846.6,1842.3,1843.9,1883.2,1867.3,1742,1738.2,1724,1750.9,1782.5,1716.9,1630.1,1772.8,1767.6,1789.6,1709.5,1604.3,1634,1456.9,1687.1,1700.9,1381.5,1745.3,1666.2,1659.1,1524.7,1684.1,1780.4,1886.9,1920.1,1721,1919.3,1714.3,1913.9,1923.7,1939.4,1959.9,1979.2,2113.5,2148.6,2149,2165.6,2287.4,2273.7,2282.4,2188.1,2323,2417,2272.8,2407.8,2626,2635.2,2678.9,2721.8,2647.9,2730.5,2840.7,3045.9,3106,3203.3,3063.2,3218.5,3344.3,
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,,3125.3,2763.6,2732.6,3325.4,3275.7,3521.3,3708.4,3560.4,3681.8,2974.8,3487.3,3786.8,3935.3,3259.8,3307.7,4003.3,4163,4033.7,3900,3941.4,4426.6,4537.7,4532.1,4804.1,4611.8,4451.8,4453.3,4611.1,4275.8,5034,5144.1,5300.1,5277.9,5593.4,5625.4,5774.3,5892.2,6294.4,6168.7,6316.5,6534.7,6276.3,7059.9,6462.1,7566.2,7028.7,7916.4,7379.8,6909.9,7387.1,6953.2,8012,8105.6,8033.9,8026.6,8383.8,8464.4,8064.3,8192.2,9015.4,8801.7,8385,8244.4,
OECD members,,2021.416247,2195.363088,2278.561847,2206.133245,2375.216514,2409.998758,2499.656924,2558.15506,2669.24624,2568.52947,2925.885825,2936.532202,2918.253841,2736.592358,2912.666582,2920.177595,3020.72842,3317.095391,3367.141041,3153.821988,3358.16574,3478.079619,3072.89247,3640.460683,3723.520657,3721.374268,3694.499526,3345.433324,3663.295768,3877.110988,3837.232293,4024.208403,3693.671137,4154.097492,3812.659916,4167.745153,4185.84631,4375.869196,4364.935798,4426.966183,4335.781731,4317.878445,4251.164118,4958.094967,4665.517113,4610.622245,4716.960329,4892.822277,5081.455698,4986.906368,5035.916704,4728.272314,5350.760066,5561.70132,5448.50002,5862.864737,5764.9665,5562.405162,5639.421942,5694.872888,5667.994108,5668.81412,,
Oman,,1115.4,1115.4,1111.1,1107.1,1107.1,1133.3,1145.2,1193.5,1193.5,1218.8,1218.8,1197,1282.1,1282.1,1282.1,1250,1000,913.5,977.4,904.7,1065.2,1754.2,1754.2,1754.2,1037.7,1923.4,1912.8,1952.4,2070.5,2159.7,5251.5,5277.7,5254.9,5212.3,5156.4,5148.1,5128.2,5231,5181.5,5154.3,5100.9,5096,5066.8,4832.4,5019.1,4852.8,4868.3,4774.8,12179.6,9832.4,9423.9,9480.7,9047.3,7750.2,13982.3,12928.2,11339.2,12344.6,12375.7,15341,25977.8,35157.2,29147,
Other small states,,820.3131084,1009.661762,1034.707885,896.7726685,1175.484143,838.5726705,1081.816007,914.849332,1118.125269,893.1772682,1398.31722,1326.356736,806.148654,1396.449422,1426.687826,1414.564494,1375.361968,1538.243195,1284.008329,1413.494872,1495.062746,1339.228677,1276.4058,1558.355991,1649.448536,1346.832704,1382.35632,1432.789488,1330.038752,1382.414836,1207.847474,1478.197674,1927.460843,1588.893693,1715.91443,1914.694096,1734.339542,1553.781646,1449.484365,1802.506294,1742.146458,1727.288099,1691.316258,1997.263697,2112.382343,1843.79952,2140.956832,2063.197075,2300.351534,2165.423453,2317.973185,2686.416599,2585.896345,2868.790285,3406.267276,2410.632865,3104.259453,2248.236865,3452.556295,3497.192213,2690.584171,3293.093402,,
Pakistan,,856.4,858,877.7,886.5,886.6,840,904.2,1131.6,1192,1229.7,1196.6,1284.1,1325.8,1313.9,1391.4,1460.7,1470.3,1429.2,1540.3,1613.1,1670.2,1637.3,1675.3,1544.9,1601.9,1833.3,1628.2,1702.4,1779.7,1766.4,1805.8,1884.7,1959.5,1840.9,2050.4,2046.3,2044.2,2200.3,2217.8,2404.5,2230.5,2260.2,2320.6,2430.7,2615.8,2554,2743.9,2653.7,2789.7,2611,2953.4,2862.6,3001.3,3001.2,2942.4,3020.7,3180.4,3149,3160.6,3353.4,3489.4,3463,3634,
Panama,,951.5,993.9,947.3,954.7,988.9,935.7,989.7,1078.1,1107.6,1186.8,1198.8,992.2,1254.2,1266.4,1318,1014.1,1379.4,1352.8,1408.9,1538.9,1625.6,1448.8,1539.6,1515.1,1623.1,1634.8,1775.7,1738.7,1903.4,1866.7,1817.3,1772,1898.9,1943.3,1956.9,2029.9,1837.6,2247.5,2355.5,2237,2542.5,2591,2694.6,2159,2483.9,2395.5,2599.5,2694.3,2596.4,2246,2560.1,2539.8,2826.8,2983.2,2437.5,2992.5,2955.7,3227.5,3301.2,3377.4,3515.4,3621.3,3844.7,
Peru,,1487.8,1516,1399.4,1539.2,1551.1,1574.9,1669.1,1522.3,1629.1,1750.7,1750.2,1698.3,1711.9,1743.1,1842.5,1924.7,1952.6,1796.2,1883.4,1818.2,2135,2170,2087.3,2522.8,2328.1,2300,2552.8,2480.8,2523.8,2603.1,2296,2500.2,2696.2,2907.9,2641.4,2858.3,2765.5,2750.4,3109.9,3084.1,3241.3,3372.9,3442.5,3278,3557.9,3520.5,3485.6,3833.2,3919,3897.9,3898,4149.6,4101.3,4017,4242.2,4370.1,4216.5,4530.8,4369.7,4556.7,4704.1,4638.7,4791.1,
Philippines,,996.3,1025.3,1030.2,1035.7,1045.5,1062.8,1113.1,1105.4,1330.7,1350.3,1272.2,1163.9,1186,1224.7,1286.3,1353.8,1488.1,1509.9,1581.3,1606.4,1646.6,1822.6,1659.9,1747.3,1841,1914.7,1847.3,1877.2,1945.4,2099.5,2042.3,2105.2,2212.5,2261,2273.4,2307.5,2374.7,2240.9,2464.8,2580.8,2667.8,2730.6,2823.4,2992.3,3049,3180.8,3319.8,3334.3,3228.9,3231.9,3340.6,3492.6,3531.8,3637.4,3556.1,3529,3692.3,3670.5,3737.9,3769.4,3832.9,3821.5,3869.2,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,,2807.3,2597.5,2538.7,2074.2,2475.1,2103.6,2058.8,2003,1668.6,2008.8,2433.3,2150.6,2562,2258,1887.5,1606.1,1268.8,1535.2,2100.3,2364.4,1797.4,1302.2,2023.4,1926,2088,2010.1,1502.1,1823.9,2160.5,2602.7,2389.3,2656,2680,2863.9,2983.8,3429.3,4085.1,3887.9,3981.5,4024.2,4200,4004.9,3599.2,3620.4,3741,3716.7,3886.8,3967.6,4187.7,4343.9,4789.3,4191,4640.6,4726.4,4748.4,4642.9,4853,4805.4,4886.5,4769.1,4817.3,4825.9,4787.4,
Poland,,1782.4,1600.1,1717.3,1607.3,1900.1,1884.7,1934.3,2121.9,2142.5,1948.4,2351,2404.6,2650.6,2840.9,2487,2685.6,2424.3,2742.6,2202.9,2336.8,2494.3,2615,2726.4,2989.6,2893.5,3039.1,3108.8,2903.7,3218.2,3283.8,3190.8,2399,2753,2566.1,3022.4,2901.1,2854.1,3071,2959.4,2534.8,3056.4,3240.8,2865.4,3537.6,3233.1,2598.2,3249.5,3217.2,3475.1,3584,3430.4,3704.9,3804.4,4268,3727.8,4033.5,4199.6,3366.7,3605.3,4691.7,4562.5,4861.5,4894.7,
Pre-demographic dividend,,804.9699825,818.0490365,802.5683383,802.3869026,775.4024509,753.2089083,824.9490056,825.6262633,814.4177934,811.8972344,815.18747,832.562797,804.5714563,910.965022,926.7161482,893.6637997,902.6710131,913.1490174,908.768672,910.4866368,997.0925226,981.3827261,954.9413677,906.8113053,987.1697367,968.7362527,963.2558725,1012.730477,989.9041846,946.1534909,945.6066533,894.210296,936.3457277,889.7178058,964.9942232,999.6742409,924.4986915,994.4904386,1023.645224,958.2597324,1017.753838,1043.156715,1049.991229,1105.630053,1053.130389,1161.498023,1163.037391,1180.188698,1199.017575,1243.143918,1147.918681,1288.22688,1197.640368,1293.885528,1310.844576,1289.712218,1293.140318,1329.594693,1354.811849,1397.538557,1369.612034,1366.04074,,
Puerto Rico (US),,1132.9,1269.8,1297.3,1341.7,1597.5,1476.1,1596.4,2227.9,2128,2637.6,3066.3,3042.2,4098.8,4283.1,4529.3,5464.1,6116.3,6170.3,6823.9,7391.3,9695.4,9671.6,9789.2,7956.5,2872.8,3125.1,2051.5,2358,1238.1,1080,1149.4,1069.8,1732.8,1607,1661.3,1720.5,1779.2,1870.6,1925.5,1988.8,2052.9,2116.3,2184.3,2250.9,2318,2385.4,2442.3,2504.8,2566.3,2628.1,2690.2,2750,2886.9,2110,3010.5,2929,3015.6,3099.5,3188.5,3309.1,3410.5,3308,3612.4,
"Korea, Dem. People's Rep.",,2502.1,2594.1,2746.3,2847.9,2539,2744.8,2542.1,2469.3,2903.4,2890.4,2971.7,2829.6,3091.5,3183.4,3246.7,3393.4,3546.7,3539.8,3673.5,3570.7,3837.4,3355.8,3442.8,3686.7,3713.3,3992.3,3821.2,3871.2,3964.4,3923.4,5607.9,5593.8,6126.8,4733.8,2511.2,1858.7,1994.5,3115.7,2856.6,2375.4,3015.7,3190.8,3250.3,3429.6,3367.8,3543.7,2921.5,3554.9,3364.4,3424,3586.3,3922.4,3979.6,4151.8,3654,4079.7,4015.9,3504.3,4381.9,3495.6,3423.7,3631.4,3576.3,
Portugal,,784.8,880.6,828.6,814.3,855.7,804.4,1097.1,1136.4,953.4,1038.3,1321.1,1148.5,1158.8,1130.4,1137.5,1082.4,942.9,890.8,982.5,1274.8,1050,1205.6,1078,1491.8,1437.3,1771.5,1804.6,1642,2018,1877.7,2162.1,1805.4,2049,2406.9,2063.6,2462.4,2187.2,2760.6,2795,2793.5,2645.3,2918.6,2643.2,2965.6,2114,3209,3415.7,3589.7,3289.9,3351.3,4088.4,4091.6,4336.4,4416,4606.9,4422.4,4759.7,4809,5176.5,4881.3,5379.7,5137.4,5501.9,
Paraguay,,1251.8,1309,1273,1309.1,1347.8,1130.9,1329.8,1061.7,1235.6,1266.2,1257.4,1117.2,1363,1414.5,1373.3,1410.9,1418.9,1341.3,1495.7,1582.2,1527.8,1480.3,1501.8,1442,1748.3,1678.9,1998,1926.6,1765.9,1979.3,1649.7,1753.3,2009.7,2174.8,2092.3,2227.5,2416.1,2037.8,1951.2,1980.3,2160.3,2090.4,2323.5,2461.8,2167.9,2343.8,2698.8,2681.3,2357.4,3456.9,3481.8,3035.7,3683.2,3276.7,4148.9,4425.5,4446.5,4225.7,4601.1,4706.5,3823.1,3505.3,4482.5,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.5,1799.4,1622.6,1353,1555.7,649.2,2184.6,1277,2296.7,2053.6,1930.3,2094.1,1712.4,1749.5,1240.8,1214.2,1860.8,1580.6,1955.8,2182.7,2183.1,2110.5,2449.1,2187.1,2279.4,2170.6,2222.9,2922.9,2528.7,2464.7,
Pacific island small states,,1697.294595,1701.043533,1742.579241,1707.197291,1688.853815,1640.03519,1657.583369,1961.76481,1719.969107,1825.155074,1879.006832,1864.250282,1942.699066,1843.23461,2073.764751,2191.643554,1993.693612,1938.028173,2185.149453,2263.73005,2322.416819,2241.111085,2072.758599,2132.219438,2301.173855,2130.517104,1790.974131,2219.948655,2209.802576,2124.108648,2229.22454,2077.274211,2171.486006,2168.093376,2421.911384,2015.714579,2048.553694,827.9701824,2482.679422,2349.137406,2140.332675,2162.898652,2106.023242,2103.369918,2122.447439,2101.390009,2298.111252,1971.203194,2231.383694,2094.297782,2091.723268,1791.777291,2092.928689,2448.596691,2038.798234,2157.412468,2162.168984,2087.246002,2178.471616,2418.242772,2557.811568,2773.395825,,
Post-demographic dividend,,2177.905836,2386.40248,2465.392169,2402.395493,2594.044292,2638.205859,2720.070427,2777.778226,2915.619459,2824.001732,3185.68328,3223.31987,3185.977813,2933.181235,3133.42795,3122.984799,3248.70779,3582.342911,3644.883465,3373.863647,3605.571258,3721.491265,3273.713346,3908.389849,4004.453705,3995.694634,3977.090139,3566.061012,3974.170484,4176.999976,4133.77376,4241.467465,3888.120904,4405.558023,3963.541828,4325.39866,4349.884643,4520.744598,4530.393882,4580.301765,4506.511089,4479.857335,4383.361549,5155.610688,4795.49668,4756.670905,4811.702492,5082.160892,5207.584715,5086.686242,5222.494417,4808.969546,5535.474714,5820.256819,5665.240927,6155.176995,5999.182175,5883.045219,5936.135678,5865.511891,5985.688586,5871.242284,,
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,3220,4360,3450,3630.8,3728.6,3430.8,2163.7,2569.1,2409.1,2623,2837.8,3758.2,3190.5,3238.5,3219.7,3262.4,3254.3,3227.2,3050,2897.4,2781.2,3145.4,3048.3,3169.8,3188,3377.8,3377,3362.6,3797.9,4099.4,4046.7,4069.6,3706.4,4121.6,3649.2,3547.4,4155.2,4921.9,6323.6,7592.6,6049.8,6076.4,5719,6494.7,5845.8,4692.7,4996.4,8709.4,6594.9,7124.6,8431.1,11242,18274.6,
Romania,,1509.8,1452.3,1555.6,1659.5,1862.3,2037.9,2046,1918.3,1953.8,1801.7,2355.9,2711,2384.2,2295.4,2446.5,3116.4,2950.8,2898.8,2941,2993.9,2627.2,3313.1,2918.5,3195.4,3102.6,3181.1,2821,3265.9,3049.3,3010.8,3191.7,2128.3,2422.7,2772.9,3085.1,2430.3,3541.4,2642.7,3188.1,1927.8,3029.4,2512.5,2534.9,3997.4,3334.2,3102.3,1645.2,3247.3,2824.8,3329.7,3993,2364.1,3863.2,4069.2,3543.9,3971.3,5227.7,5997.2,5457.5,3398.6,5187.8,3634.1,4020.8,
